"homeStatus","price","homeType","bedrooms","bathrooms","area"
"FOR_RENT",2000,"APARTMENT",2,1,2300
"FOR_RENT",2150,"APARTMENT",2,1,800
"FOR_RENT",2500,"TOWNHOUSE",3,2,1320
"FOR_RENT",2500,"APARTMENT",3,2,2332
"FOR_RENT",2400,"MULTI_FAMILY",2,1,850
"FOR_RENT",1600,"SINGLE_FAMILY",1,1,480
"FOR_RENT",2150,"APARTMENT",3,1,1000
"FOR_RENT",1700,"APARTMENT",1,1,800
"FOR_RENT",2200,"APARTMENT",3,1,900
"FOR_RENT",2400,"APARTMENT",3,1,1000
"FOR_RENT",2200,"APARTMENT",2,1,900
"FOR_RENT",2550,"APARTMENT",4,2,1880
"FOR_RENT",2650,"APARTMENT",2,1,800
"FOR_RENT",2600,"APARTMENT",3,2,1300
"FOR_RENT",2100,"APARTMENT",3,1,1000
"FOR_RENT",2000,"APARTMENT",2,1,1328
"FOR_RENT",2100,"APARTMENT",3,1,1200
"FOR_RENT",2500,"APARTMENT",3,2,1200
"FOR_RENT",3500,"APARTMENT",3,2,1200
"FOR_RENT",2150,"APARTMENT",2,1,1100
"FOR_RENT",2400,"APARTMENT",3,2,1500
"FOR_RENT",1300,"APARTMENT",0,1,700
"FOR_RENT",1750,"MULTI_FAMILY",1,1,1145
"FOR_RENT",2400,"SINGLE_FAMILY",3,1,1600
"FOR_RENT",1700,"APARTMENT",1,1,1100
"FOR_RENT",1700,"APARTMENT",2,1,1600
"FOR_RENT",2300,"APARTMENT",3,2,1400
"FOR_RENT",1650,"MULTI_FAMILY",1,1,650
"FOR_RENT",2500,"APARTMENT",2,1,1135
"FOR_RENT",1900,"APARTMENT",2,1,900
"FOR_RENT",1990,"APARTMENT",3,1,1600
"FOR_RENT",2400,"APARTMENT",3,1,2961
"FOR_RENT",1850,"SINGLE_FAMILY",3,1,2550
"FOR_RENT",2000,"MULTI_FAMILY",3,1,1200
"FOR_RENT",2250,"APARTMENT",3,1,1680
"FOR_RENT",1400,"SINGLE_FAMILY",1,1,2646
"FOR_RENT",2150,"APARTMENT",2,1,3000
"FOR_RENT",2000,"APARTMENT",2,1,3000
"FOR_RENT",2250,"APARTMENT",3,1,1050
"FOR_RENT",2200,"APARTMENT",3,1,900
"FOR_RENT",1500,"APARTMENT",1,1,1815
"FOR_RENT",2000,"APARTMENT",3,1,900
"FOR_RENT",2000,"APARTMENT",2,1,2940
"FOR_RENT",1400,"MULTI_FAMILY",1,1,550
"FOR_RENT",600,"APARTMENT",1,1,3060
"FOR_RENT",2500,"APARTMENT",3,1,1300
"FOR_RENT",1453,"APARTMENT",1,1,599
"FOR_RENT",1455,"APARTMENT",1,1,599
"FOR_RENT",1550,"APARTMENT",1,1,1100
"FOR_RENT",2000,"APARTMENT",2,1,1100
"FOR_RENT",1600,"APARTMENT",2,1,3240
"FOR_RENT",2250,"APARTMENT",3,1,800
"FOR_RENT",1350,"MULTI_FAMILY",0,1,600
"FOR_RENT",1330,"MULTI_FAMILY",0,1,400
"FOR_RENT",1900,"APARTMENT",2,1,699
"FOR_RENT",1700,"APARTMENT",1,1,700
"FOR_RENT",1600,"APARTMENT",1,1,700
"FOR_RENT",2300,"APARTMENT",3,1,1355
"FOR_RENT",1650,"APARTMENT",1,1,650
"FOR_RENT",2300,"APARTMENT",3,1,1483
"FOR_RENT",2555,"APARTMENT",3,1,1800
"FOR_RENT",1954,"APARTMENT",2,1,700
"FOR_RENT",2300,"APARTMENT",3,1,1100
"FOR_RENT",1925,"APARTMENT",2,1,1100
"FOR_RENT",2050,"MULTI_FAMILY",2,1,802
"FOR_RENT",2300,"APARTMENT",3,1,1500
"FOR_RENT",1850,"APARTMENT",1,1,3510
"FOR_RENT",1500,"APARTMENT",1,1,600
"FOR_RENT",3000,"APARTMENT",4,2,1100
"FOR_RENT",1725,"MULTI_FAMILY",2,1,1100
"FOR_RENT",800,"APARTMENT",1,1,1391
"FOR_RENT",1850,"APARTMENT",2,1,1000
"FOR_RENT",1400,"APARTMENT",1,1,1000
"FOR_RENT",2400,"APARTMENT",3,1,1000
"FOR_RENT",2107,"APARTMENT",2,1,1100
"FOR_RENT",2107,"APARTMENT",2,1,750
"FOR_RENT",2107,"APARTMENT",2,1,3000
"FOR_RENT",2600,"SINGLE_FAMILY",3,1,1300
"FOR_RENT",1600,"APARTMENT",1,1,850
"FOR_RENT",2450,"APARTMENT",3,1,1000
"FOR_RENT",2400,"APARTMENT",3,2,1200
"FOR_RENT",2700,"APARTMENT",3,1,3150
"FOR_RENT",2500,"APARTMENT",3,1,1022
"FOR_RENT",1400,"APARTMENT",1,1,3075
"FOR_RENT",1900,"APARTMENT",3,1.5,1200
"FOR_RENT",1900,"APARTMENT",3,1.5,1150
"FOR_RENT",1775,"APARTMENT",1,1,950
"FOR_RENT",2700,"APARTMENT",2,1,1100
"FOR_RENT",2500,"APARTMENT",4,1,2875
"FOR_RENT",1700,"APARTMENT",2,1,750
"FOR_RENT",2200,"APARTMENT",3,1,1200
"FOR_RENT",1800,"SINGLE_FAMILY",6,3.5,3507
"FOR_RENT",2700,"APARTMENT",2,1,1100
"FOR_RENT",1900,"APARTMENT",2,1,900
"FOR_RENT",1800,"APARTMENT",2,1,3460
"FOR_RENT",1795,"APARTMENT",2,1,1500
"FOR_RENT",2350,"APARTMENT",3,1,1100
"FOR_RENT",2100,"APARTMENT",2,1,999
"FOR_RENT",2400,"TOWNHOUSE",4,1,1150
"FOR_RENT",3200,"MULTI_FAMILY",4,2,2232
"FOR_RENT",1575,"APARTMENT",0,1,800
"FOR_RENT",2388,"APARTMENT",3,1,1000
"FOR_RENT",1675,"APARTMENT",1,1,1000
"FOR_RENT",6000,"TOWNHOUSE",3,2.5,1700
"FOR_RENT",3800,"MULTI_FAMILY",4,2,1500
"FOR_RENT",1700,"MULTI_FAMILY",1,1,850
"FOR_RENT",2890,"MULTI_FAMILY",3,1.5,1400
"FOR_RENT",1675,"MULTI_FAMILY",1,1,700
"FOR_RENT",3200,"MULTI_FAMILY",4,2,1296
"FOR_RENT",1950,"MULTI_FAMILY",1,1,57250
"FOR_RENT",2500,"MULTI_FAMILY",1,1,750
"FOR_RENT",1600,"MULTI_FAMILY",1,1,650
"FOR_RENT",2440,"MULTI_FAMILY",2,2,1118
"FOR_RENT",2400,"MULTI_FAMILY",1,1,800
"FOR_RENT",4300,"MULTI_FAMILY",3,3,1800
"FOR_RENT",1600,"APARTMENT",1,1,2000
"FOR_RENT",2200,"MULTI_FAMILY",3,1,860
"FOR_RENT",1800,"APARTMENT",2,1,950
"FOR_RENT",1900,"APARTMENT",2,1,2260
"FOR_RENT",2000,"APARTMENT",3,1,1000
"FOR_RENT",2200,"TOWNHOUSE",3,1,1200
"FOR_RENT",2550,"APARTMENT",3,1,1100
"FOR_RENT",2400,"APARTMENT",3,1,1100
"FOR_RENT",1437,"APARTMENT",1,1,600
"FOR_RENT",2669,"TOWNHOUSE",3,1,3362
"FOR_RENT",1699,"APARTMENT",1,1,2600
"FOR_RENT",2100,"APARTMENT",2,1,650
"FOR_RENT",1750,"APARTMENT",1,1,800
"FOR_RENT",2350,"APARTMENT",4,1,3282
"FOR_RENT",1700,"TOWNHOUSE",2,1,850
"FOR_RENT",1818,"SINGLE_FAMILY",3,3,2200
"FOR_RENT",1825,"APARTMENT",1,1,680
"FOR_RENT",250,"APARTMENT",0,1,6600
"FOR_RENT",2300,"APARTMENT",3,1,995
"FOR_RENT",2600,"MULTI_FAMILY",3,1,1000
"FOR_RENT",2429,"APARTMENT",3,2,1000
"FOR_RENT",2200,"SINGLE_FAMILY",3,1,2434
"FOR_RENT",2550,"APARTMENT",3,1,950
"FOR_RENT",2750,"APARTMENT",3,2,900
"FOR_RENT",1879,"APARTMENT",2,1,2150
"FOR_RENT",1900,"MULTI_FAMILY",2,1,2886
"FOR_RENT",2550,"APARTMENT",3,1,1150
"FOR_RENT",1875,"APARTMENT",2,1,720
"FOR_RENT",2950,"CONDO",3,2,1206
"FOR_RENT",2000,"MULTI_FAMILY",3,1,900
"FOR_RENT",2950,"MULTI_FAMILY",3,2,1300
"FOR_RENT",1500,"APARTMENT",1,1,650
"FOR_RENT",2200,"APARTMENT",2,1,1200
"FOR_RENT",1836,"SINGLE_FAMILY",3,3,2680
"FOR_RENT",2500,"MULTI_FAMILY",3,1,1850
"FOR_RENT",2400,"SINGLE_FAMILY",3,2,1100
"FOR_RENT",2725,"SINGLE_FAMILY",3,2,1000
"FOR_RENT",1500,"APARTMENT",1,1,600
"FOR_RENT",2750,"SINGLE_FAMILY",3,1,1350
"FOR_RENT",2400,"APARTMENT",3,1,925
"FOR_RENT",1740,"CONDO",1,1,600
"FOR_RENT",3000,"APARTMENT",6,1.5,1300
"FOR_RENT",2800,"APARTMENT",4,1,4920
"FOR_RENT",2800,"APARTMENT",4,1,4184
"FOR_RENT",2800,"APARTMENT",4,1,4920
"FOR_RENT",2800,"APARTMENT",4,1,4920
"FOR_RENT",2800,"APARTMENT",4,1,4920
"FOR_RENT",1800,"MULTI_FAMILY",2,1,750
"FOR_RENT",1800,"MULTI_FAMILY",2,1,2480
"FOR_RENT",2450,"APARTMENT",3,2,1100
"FOR_RENT",2500,"SINGLE_FAMILY",3,2,750
"FOR_RENT",2300,"APARTMENT",3,2,1800
"FOR_RENT",1800,"CONDO",1,1,739
"FOR_RENT",1350,"APARTMENT",0,1,450
"FOR_RENT",1450,"SINGLE_FAMILY",1,1,500
"FOR_RENT",1550,"APARTMENT",2,1,900
"FOR_RENT",1450,"APARTMENT",1,1,550
"FOR_RENT",1475,"APARTMENT",1,1,900
"FOR_RENT",1700,"APARTMENT",2,1,825
"FOR_RENT",1800,"APARTMENT",2,1,1000
"FOR_RENT",1500,"SINGLE_FAMILY",1,1,3442
"FOR_RENT",1900,"APARTMENT",2,1,700
"FOR_RENT",1600,"APARTMENT",1,1,900
"FOR_RENT",1300,"SINGLE_FAMILY",0,1,450
"FOR_RENT",1500,"APARTMENT",2,1,650
"FOR_RENT",1750,"APARTMENT",2,1,900
"FOR_RENT",2050,"APARTMENT",2,1,900
"FOR_RENT",2150,"APARTMENT",2,1,998
"FOR_RENT",1799,"APARTMENT",2,1,975
"FOR_RENT",1750,"APARTMENT",1,1,800
"FOR_RENT",1750,"SINGLE_FAMILY",2,1,2606
"FOR_RENT",1550,"APARTMENT",1,1,700
"FOR_RENT",2300,"APARTMENT",3,1,1100
"FOR_RENT",2400,"APARTMENT",3,1,1200
"FOR_RENT",1500,"MULTI_FAMILY",1,1,750
"FOR_RENT",1850,"APARTMENT",2,1,2000
"FOR_RENT",1100,"APARTMENT",0,1,650
"FOR_RENT",2400,"APARTMENT",3,2,1800
"FOR_RENT",1750,"APARTMENT",2,1,700
"FOR_RENT",1495,"APARTMENT",0,1,495
"FOR_RENT",2400,"APARTMENT",3,1,1000
"FOR_RENT",2550,"APARTMENT",3,1,1550
"FOR_RENT",2650,"APARTMENT",3,1,2400
"FOR_RENT",1800,"APARTMENT",2,1,900
"FOR_RENT",1900,"SINGLE_FAMILY",3,1.5,1200
"FOR_RENT",2000,"APARTMENT",2,1,793
"FOR_RENT",3300,"SINGLE_FAMILY",4,2.5,1450
"FOR_RENT",2300,"APARTMENT",3,2,1300
"FOR_RENT",1300,"APARTMENT",0,1,900
"FOR_RENT",1650,"APARTMENT",1,1,750
"FOR_RENT",1475,"APARTMENT",1,1,1020
"FOR_RENT",2299,"APARTMENT",3,1,1300
"FOR_RENT",1500,"APARTMENT",1,1,1000
"FOR_RENT",1500,"SINGLE_FAMILY",1,1,650
"FOR_RENT",4500,"MULTI_FAMILY",5,4,2600
"FOR_RENT",1800,"APARTMENT",2,1,900
"FOR_RENT",1575,"APARTMENT",1,1,1100
"FOR_RENT",2300,"APARTMENT",3,1,1344
"FOR_RENT",2300,"TOWNHOUSE",3,1,1000
"FOR_RENT",2800,"APARTMENT",3,1.5,1500
"FOR_RENT",1875,"APARTMENT",3,1,809
"FOR_RENT",1500,"APARTMENT",1,1,650
"FOR_RENT",1500,"APARTMENT",0,1,750
"FOR_RENT",2795,"APARTMENT",3,2,1400
"FOR_RENT",1750,"APARTMENT",1,1,900
"FOR_RENT",1975,"APARTMENT",2,1,900
"FOR_RENT",3200,"SINGLE_FAMILY",4,2,2938
"FOR_RENT",2800,"SINGLE_FAMILY",2,1,1891
"FOR_RENT",1550,"SINGLE_FAMILY",1,1,800
"FOR_RENT",2600,"MULTI_FAMILY",2,1,3180
"FOR_RENT",2400,"SINGLE_FAMILY",2,1,800
"FOR_RENT",2000,"APARTMENT",2,1,800
"FOR_RENT",2800,"APARTMENT",2,2,1200
"FOR_RENT",2950,"SINGLE_FAMILY",3,1.5,1389
"FOR_RENT",3200,"SINGLE_FAMILY",3,2,1170
"FOR_RENT",2000,"APARTMENT",2,1,1992
"FOR_RENT",2400,"APARTMENT",2,1,800
"FOR_RENT",2150,"SINGLE_FAMILY",2,1,800
"FOR_RENT",2100,"SINGLE_FAMILY",3,1,3654
"FOR_RENT",1400,"APARTMENT",1,1,480
"FOR_RENT",1800,"SINGLE_FAMILY",1,1,1290
"FOR_RENT",1800,"APARTMENT",2,1,900
"FOR_RENT",2900,"SINGLE_FAMILY",3,2,1020
"FOR_RENT",2300,"MULTI_FAMILY",2,1,2680
"FOR_RENT",2100,"SINGLE_FAMILY",2,2,1440
"FOR_RENT",1900,"APARTMENT",1,1,900
"FOR_RENT",3725,"APARTMENT",4,2.5,1215
"FOR_RENT",3000,"SINGLE_FAMILY",5,2,1443
"FOR_RENT",3300,"SINGLE_FAMILY",5,2,1700
"FOR_RENT",1600,"APARTMENT",1,1,518
"FOR_RENT",3000,"SINGLE_FAMILY",3,2,1932
"FOR_RENT",2200,"APARTMENT",2,1,850
"FOR_RENT",4000,"SINGLE_FAMILY",4,3,2916
"FOR_RENT",3500,"SINGLE_FAMILY",4,2,1080
"FOR_RENT",3000,"SINGLE_FAMILY",4,1,1214
"FOR_RENT",3800,"MULTI_FAMILY",5,3.5,1500
"FOR_RENT",3300,"MULTI_FAMILY",1,1,710
"FOR_RENT",2723,"MULTI_FAMILY",2,1,825
"FOR_RENT",3200,"MULTI_FAMILY",1,1,754
"FOR_RENT",4216,"MULTI_FAMILY",2,2,1154
"FOR_RENT",3250,"MULTI_FAMILY",1,1,597
"FOR_RENT",2550,"MULTI_FAMILY",1,1,650
"FOR_RENT",2800,"MULTI_FAMILY",1,1,650
"FOR_RENT",2800,"MULTI_FAMILY",1,1,700
"FOR_RENT",1890,"MULTI_FAMILY",0,1,511
"FOR_RENT",3500,"MULTI_FAMILY",1,2,1700
"FOR_RENT",2600,"MULTI_FAMILY",2,1,1000
"FOR_RENT",2650,"MULTI_FAMILY",2,1,650
"FOR_RENT",1699,"MULTI_FAMILY",1,1,600
"FOR_RENT",3900,"MULTI_FAMILY",2,1,850
"FOR_RENT",3095,"MULTI_FAMILY",2,2,750
"FOR_RENT",2100,"MULTI_FAMILY",1,1,700
"FOR_RENT",2800,"MULTI_FAMILY",3,1,1000
"FOR_RENT",2500,"MULTI_FAMILY",1,1,800
"FOR_RENT",2700,"MULTI_FAMILY",2,1,975
"FOR_RENT",2849,"MULTI_FAMILY",1,1,680
"FOR_RENT",1750,"MULTI_FAMILY",1,1,680
"FOR_RENT",2650,"MULTI_FAMILY",2,2,900
"FOR_RENT",2300,"MULTI_FAMILY",1,1,850
"FOR_RENT",2118,"MULTI_FAMILY",1,1,850
"FOR_RENT",2200,"MULTI_FAMILY",1,1,725
"FOR_RENT",2200,"MULTI_FAMILY",1,1,600
"FOR_RENT",2325,"MULTI_FAMILY",1,1,833
"FOR_RENT",1800,"MULTI_FAMILY",1,1,650
"FOR_RENT",2750,"MULTI_FAMILY",2,1,5218
"FOR_RENT",2350,"MULTI_FAMILY",2,1,800
"FOR_RENT",2650,"MULTI_FAMILY",1,1,800
"FOR_RENT",1500,"MULTI_FAMILY",0,1,500
"FOR_RENT",2995,"MULTI_FAMILY",3,1.5,1300
"FOR_RENT",1950,"MULTI_FAMILY",1,1,900
"FOR_RENT",2700,"MULTI_FAMILY",2,1,850
"FOR_RENT",2250,"MULTI_FAMILY",1,1,750
"FOR_RENT",1850,"MULTI_FAMILY",1,1,625
"FOR_RENT",1900,"MULTI_FAMILY",1,1,700
"FOR_RENT",1700,"MULTI_FAMILY",1,2,650
"FOR_RENT",2800,"MULTI_FAMILY",3,2,1150
"FOR_RENT",2400,"MULTI_FAMILY",1,1,700
"FOR_RENT",2400,"MULTI_FAMILY",2,1,750
"FOR_RENT",2750,"MULTI_FAMILY",2,1,900
"FOR_RENT",1995,"MULTI_FAMILY",2,1,800
"FOR_RENT",1950,"MULTI_FAMILY",1,1,900
"FOR_RENT",3300,"MULTI_FAMILY",3,2,1100
"FOR_RENT",1950,"MULTI_FAMILY",1,1,800
"FOR_RENT",1900,"MULTI_FAMILY",1,1,600
"FOR_RENT",2950,"MULTI_FAMILY",3,1.5,1300
"FOR_RENT",2800,"MULTI_FAMILY",1,1,615
"FOR_RENT",1500,"MULTI_FAMILY",0,1,500
"FOR_RENT",2995,"MULTI_FAMILY",3,1.5,1300
"FOR_RENT",1950,"MULTI_FAMILY",1,1,900
"FOR_RENT",2700,"MULTI_FAMILY",2,1,850
"FOR_RENT",2250,"MULTI_FAMILY",1,1,750
"FOR_RENT",1850,"MULTI_FAMILY",1,1,625
"FOR_RENT",1900,"MULTI_FAMILY",1,1,700
"FOR_RENT",1700,"MULTI_FAMILY",1,2,650
"FOR_RENT",2800,"MULTI_FAMILY",3,2,1150
"FOR_RENT",2400,"MULTI_FAMILY",1,1,700
"FOR_RENT",2400,"MULTI_FAMILY",2,1,750
"FOR_RENT",2750,"MULTI_FAMILY",2,1,900
"FOR_RENT",1995,"MULTI_FAMILY",2,1,800
"FOR_RENT",1950,"MULTI_FAMILY",1,1,900
"FOR_RENT",3300,"MULTI_FAMILY",3,2,1100
"FOR_RENT",1950,"MULTI_FAMILY",1,1,800
"FOR_RENT",1900,"MULTI_FAMILY",1,1,600
"FOR_RENT",2950,"MULTI_FAMILY",3,1.5,1300
"FOR_RENT",2800,"MULTI_FAMILY",1,1,615
"FOR_RENT",2100,"MULTI_FAMILY",1,1,750
"FOR_RENT",1850,"MULTI_FAMILY",1,1,700
"FOR_RENT",1775,"MULTI_FAMILY",0,1,550
"FOR_RENT",1895,"MULTI_FAMILY",1,1,600
"FOR_RENT",4999,"MULTI_FAMILY",4,2,2000
"FOR_RENT",3250,"MULTI_FAMILY",3,2,1100
"FOR_RENT",1775,"MULTI_FAMILY",1,1,550
"FOR_RENT",2500,"MULTI_FAMILY",2,1,1000
"FOR_RENT",3000,"MULTI_FAMILY",4,1,1200
"FOR_RENT",3000,"MULTI_FAMILY",3,1,1200
"FOR_RENT",2400,"MULTI_FAMILY",2,1,900
"FOR_RENT",2000,"MULTI_FAMILY",2,1,600
"FOR_RENT",2300,"MULTI_FAMILY",2,1,800
"FOR_RENT",2850,"MULTI_FAMILY",2,1,1150
"FOR_RENT",3599,"MULTI_FAMILY",3,1.5,1600
"FOR_RENT",1800,"MULTI_FAMILY",1,1,785
"FOR_RENT",3000,"MULTI_FAMILY",3,1,1000
"FOR_RENT",2450,"MULTI_FAMILY",1,1,650
"FOR_RENT",2000,"MULTI_FAMILY",1,1,600
"FOR_RENT",2195,"MULTI_FAMILY",2,1,1000
"FOR_RENT",1800,"MULTI_FAMILY",1,1,800
"FOR_RENT",2450,"MULTI_FAMILY",2,1,900
"FOR_RENT",2150,"MULTI_FAMILY",1,1,590
"FOR_RENT",3000,"MULTI_FAMILY",3,2,1200
"FOR_RENT",2400,"MULTI_FAMILY",2,1,700
"FOR_RENT",2750,"MULTI_FAMILY",1,1,750
"FOR_RENT",2500,"MULTI_FAMILY",3,1,1100
"FOR_RENT",2600,"MULTI_FAMILY",2,1,950
"FOR_RENT",4900,"MULTI_FAMILY",3,2,1700
"FOR_RENT",3000,"MULTI_FAMILY",2,2,1400
"FOR_RENT",3250,"MULTI_FAMILY",3,2,1200
"FOR_RENT",2460,"MULTI_FAMILY",2,1,800
"FOR_RENT",1900,"MULTI_FAMILY",1,1,750
"FOR_RENT",2000,"MULTI_FAMILY",1,1,800
"FOR_RENT",2675,"MULTI_FAMILY",3,2,1240
"FOR_RENT",2600,"MULTI_FAMILY",2,1,900
"FOR_RENT",3749,"MULTI_FAMILY",3,2,1200
"FOR_RENT",2299,"MULTI_FAMILY",2,1,750
"FOR_RENT",2150,"MULTI_FAMILY",1,1,720
"FOR_RENT",1900,"MULTI_FAMILY",1,1,610
"FOR_RENT",2900,"MULTI_FAMILY",2,1,720
"FOR_RENT",2650,"MULTI_FAMILY",2,1,650
"FOR_RENT",2300,"MULTI_FAMILY",2,1,830
"FOR_RENT",2150,"MULTI_FAMILY",1,1,650
"FOR_RENT",1800,"MULTI_FAMILY",1,1,400
"FOR_RENT",2075,"MULTI_FAMILY",0,1,530
"FOR_RENT",2100,"MULTI_FAMILY",1,1,700
"FOR_RENT",2300,"MULTI_FAMILY",2,1,750
"FOR_RENT",2100,"MULTI_FAMILY",2,1,650
"FOR_RENT",3250,"MULTI_FAMILY",1,1,650
"FOR_RENT",2850,"MULTI_FAMILY",1,1,700
"FOR_RENT",4800,"MULTI_FAMILY",2,2,1150
"FOR_RENT",17500,"MULTI_FAMILY",3,3.5,3056
"FOR_RENT",6900,"MULTI_FAMILY",1,1.5,1494
"FOR_RENT",3995,"MULTI_FAMILY",2,2,796
"FOR_RENT",10000,"SINGLE_FAMILY",3,2,2520
"FOR_RENT",4363,"MULTI_FAMILY",2,1,904
"FOR_RENT",2450,"MULTI_FAMILY",1,1,575
"FOR_RENT",2995,"MULTI_FAMILY",1,1,800
"FOR_RENT",1700,"MULTI_FAMILY",1,1,500
"FOR_RENT",2649,"MULTI_FAMILY",3,2,1100
"FOR_RENT",2500,"MULTI_FAMILY",2,2,1800
"FOR_RENT",2000,"MULTI_FAMILY",3,1,3168
"FOR_RENT",2599,"MULTI_FAMILY",3,1,1200
"FOR_RENT",2300,"MULTI_FAMILY",2,1,2820
"FOR_RENT",2995,"MULTI_FAMILY",1,1,3652
"FOR_RENT",1695,"MULTI_FAMILY",1,1,660
"FOR_RENT",3300,"MULTI_FAMILY",3,2.5,1400
"FOR_RENT",2150,"MULTI_FAMILY",2,2,963
"FOR_RENT",2500,"MULTI_FAMILY",3,1,1000
"FOR_RENT",2200,"APARTMENT",3,1,900
"FOR_RENT",2350,"APARTMENT",2,2,800
"FOR_RENT",2100,"MULTI_FAMILY",2,1,1000
"FOR_RENT",2650,"APARTMENT",3,1,1100
"FOR_RENT",2200,"APARTMENT",3,1,900
"FOR_RENT",2200,"APARTMENT",3,1,1000
"FOR_RENT",1600,"MULTI_FAMILY",1,1,700
"FOR_RENT",2300,"MULTI_FAMILY",3,1,1200
"FOR_RENT",2200,"APARTMENT",3,1,900
"FOR_RENT",1650,"APARTMENT",1,1,900
"FOR_RENT",2500,"APARTMENT",3,1,1000
"FOR_RENT",1500,"APARTMENT",1,1,700
"FOR_RENT",2350,"APARTMENT",2,1,1000
"FOR_RENT",1700,"APARTMENT",1,1,900
"FOR_RENT",2400,"APARTMENT",3,1,900
"FOR_RENT",2400,"MULTI_FAMILY",3,1,900
"FOR_RENT",2250,"SINGLE_FAMILY",3,1,1984
"FOR_RENT",1700,"MULTI_FAMILY",1,1,675
"FOR_RENT",2300,"APARTMENT",4,1.5,2400
"FOR_RENT",2400,"APARTMENT",3,1,1150
"FOR_RENT",1500,"MULTI_FAMILY",1,1,400
"FOR_RENT",1550,"APARTMENT",1,1,800
"FOR_RENT",3200,"MULTI_FAMILY",0,1,3170
"FOR_RENT",1860,"APARTMENT",0,1,259
"FOR_RENT",5500,"MULTI_FAMILY",5,3,2000
"FOR_RENT",3995,"MULTI_FAMILY",3,1,1300
"FOR_RENT",2972,"MULTI_FAMILY",1,1,784
"FOR_RENT",2375,"MULTI_FAMILY",1,1,650
"FOR_RENT",3300,"MULTI_FAMILY",3,1.5,1100
"FOR_RENT",3999,"MULTI_FAMILY",4,2,1500
"FOR_RENT",2500,"MULTI_FAMILY",1,1,720
"FOR_RENT",6475,"MULTI_FAMILY",2,2.5,1800
"FOR_RENT",3300,"MULTI_FAMILY",2,2,1400
"FOR_RENT",2650,"MULTI_FAMILY",1,1,850
"FOR_RENT",6500,"MULTI_FAMILY",5,2,1600
"FOR_RENT",3695,"MULTI_FAMILY",1,1,701
"FOR_RENT",3500,"MULTI_FAMILY",1,1,1000
"FOR_RENT",3199,"MULTI_FAMILY",3,1.5,1000
"FOR_RENT",2200,"MULTI_FAMILY",2,1,500
"FOR_RENT",2600,"MULTI_FAMILY",1,1,850
"FOR_RENT",3000,"MULTI_FAMILY",1,1,1000
"FOR_RENT",3100,"MULTI_FAMILY",3,1,900
"FOR_RENT",2500,"MULTI_FAMILY",1,1,700
"FOR_RENT",3000,"MULTI_FAMILY",2,1,850
"FOR_RENT",2895,"MULTI_FAMILY",2,1,700
"FOR_RENT",3890,"MULTI_FAMILY",4,1,1200
"FOR_RENT",2500,"MULTI_FAMILY",2,1,950
"FOR_RENT",1850,"MULTI_FAMILY",1,1,700
"FOR_RENT",3900,"MULTI_FAMILY",3,2,1200
"FOR_RENT",2395,"MULTI_FAMILY",3,1,1100
"FOR_RENT",2499,"MULTI_FAMILY",3,2,1150
"FOR_RENT",2700,"MULTI_FAMILY",2,1,850
"FOR_RENT",3200,"MULTI_FAMILY",3,1.5,1400
"FOR_RENT",2100,"MULTI_FAMILY",3,1,704
"FOR_RENT",2500,"MULTI_FAMILY",3,1,1000
"FOR_RENT",2650,"MULTI_FAMILY",3,2,720
"FOR_RENT",1900,"MULTI_FAMILY",2,1,850
"FOR_RENT",2000,"APARTMENT",2,1,800
"FOR_RENT",2200,"APARTMENT",2,1,1000
"FOR_RENT",2450,"APARTMENT",4,1,1200
"FOR_RENT",2150,"MULTI_FAMILY",3,1,1000
"FOR_RENT",2000,"APARTMENT",2,1,2783
"FOR_RENT",2300,"APARTMENT",2,1,1880
"FOR_RENT",2200,"MULTI_FAMILY",3,1,2080
"FOR_RENT",2400,"MULTI_FAMILY",2,1,1200
"FOR_RENT",2400,"APARTMENT",3,1.5,2000
"FOR_RENT",2400,"MULTI_FAMILY",3,1,840
"FOR_RENT",1836,"SINGLE_FAMILY",3,3,2080
"FOR_RENT",2500,"APARTMENT",3,1,1062
"FOR_RENT",2500,"APARTMENT",3,1,1000
"FOR_RENT",2400,"MULTI_FAMILY",2,1,1100
"FOR_RENT",1875,"MULTI_FAMILY",1,1,750
"FOR_RENT",2500,"MULTI_FAMILY",3,1,1100
"FOR_RENT",2800,"MULTI_FAMILY",3,1,1000
"FOR_RENT",2500,"MULTI_FAMILY",3,1,1000
"FOR_RENT",1550,"MULTI_FAMILY",1,1,700
"FOR_RENT",1975,"TOWNHOUSE",2,1,900
"FOR_RENT",1500,"MULTI_FAMILY",0,1,59100
"FOR_RENT",1950,"MULTI_FAMILY",2,1,950
"FOR_RENT",2100,"MULTI_FAMILY",2,1,1000
"FOR_RENT",2300,"MULTI_FAMILY",3,1,900
"FOR_RENT",2375,"MULTI_FAMILY",2,1,1000
"FOR_RENT",2500,"MULTI_FAMILY",3,1,1050
"FOR_RENT",2500,"MULTI_FAMILY",2,1,932
"FOR_RENT",1726,"MULTI_FAMILY",1,1,800
"FOR_RENT",1400,"MULTI_FAMILY",1,1,700
"FOR_RENT",1500,"MULTI_FAMILY",1,1,800
"FOR_RENT",1750,"MULTI_FAMILY",1,1,789
"FOR_RENT",1725,"MULTI_FAMILY",1,1,800
"FOR_RENT",1475,"MULTI_FAMILY",0,1,675
"FOR_RENT",2300,"MULTI_FAMILY",3,1,1100
